Sale ID,Order ID,Invoice Number,Transaction Date,Transaction Time,Sales Channel,Customer ID,Product ID,Product Name,SKU,Quantity Sold,Price per Unit,Total Sale Amount
9PR941R1,SP8A8O3NLV,KP918X6Z,2021-08-05 03:59:50,06:31:52,Online,H64OVNWR,FCM4O96O,Little Democrat,WA1ALCUZ109F,10,457.3,4573
3D46UQT4,VJGZ3HE2L4,FL6NHP2T,2022-03-19 03:59:50,06:06:21,In-store,WIOXV880,TLHZ4XWA,Worry Open,J771PWTZ6KK0,8,357.44,2859.52
GVRQEIXU,5NOJHXWO37,7MTY1QQI,2021-04-02 03:59:50,12:03:45,Online,KCH2ZHIB,GSHP7R8C,During Fact,AJEGYPL8HHX1,7,314.79,2203.53
AE7DMM69,P130DA2PHJ,V9G88M0C,2022-09-14 03:59:50,10:27:24,Online,DR7XJ34D,L2MZ17QN,Begin Nature,OVN96023KBST,7,475.92,3331.44
K5SDEYK8,NGD3WFMKDL,8UMFFW92,2024-10-05 03:59:50,00:40:41,Online,SVME288U,OWKFX218,Company Teacher,Z15KJSI0ZBMB,9,269.86,2428.74
CZMB8MNA,HWFKUTAS3P,ZBNCKEUD,2024-02-05 03:59:50,05:40:20,Online,AMYCNQBN,CJZ2H80L,Pick International,5XZX1GCJ2Z5M,2,405.72,811.44
TRDRDR3F,934Z90SZR2,SDR1O3D7,2020-06-10 03:59:50,22:11:01,In-store,91UCK4YT,FPUBDVMX,Sport Attack,OQP9EW9YRE60,1,300.47,300.47
N489KPD2,U9LROC8TPU,AA3HGMXF,2023-12-30 03:59:50,09:02:33,In-store,ULUMVOPN,10EN8198,Phone Church,EECE9RP85AAV,6,316.02,1896.12
UTPGVNZR,SA3MHIEOK4,DZL1WBQD,2021-08-25 03:59:50,07:27:33,Online,2URUGEJ5,TOM8OMC4,Lay Really,3D86RDLI90S8,8,278.27,2226.16
7MIQURKM,GTUVUHIP98,XYJLHGPW,2019-11-16 03:59:50,08:46:58,In-store,1FG1U3BY,5NI964D4,Yet Today,GI36OE62UNSG,3,495.23,1485.69
XJBT9342,MOCI4ZWKXO,CCWDMT2K,2022-11-24 03:59:50,19:31:26,In-store,5EEEJBD8,FVII9AL3,Sign Agent,LJNA8Z730ZRX,8,322.25,2578
R65V8PVJ,Y2ZQ9UKM8H,4Z57B30I,2023-04-17 03:59:50,22:01:37,In-store,R8PTNQDZ,CKYKPVE4,Day Different,E2MB4MESKJ3H,9,330.98,2978.82
UMSHQO2B,F2R36JFRV8,NRZHDVMS,2024-08-24 03:59:50,20:41:37,Online,65OPFHXI,MZKDRUWH,Perform Type,S92X6GRU7BRB,8,162.2,1297.6
760NLAWQ,QR32H1Y7R3,06TQD1HO,2024-07-28 03:59:50,00:05:20,Online,UWIU8XHN,N8C13GZ4,Miss Performance,J5WY2ZH1GUZ6,9,424.9,3824.1
PVPIJ27K,O583VPCC9F,U8BPLMP0,2021-10-17 03:59:50,08:39:37,Mobile,5GYQLLHF,R0UASKFS,Upon Particularly,PTCIIJGVDQCF,2,275.56,551.12
0831YCEX,DRMS6MP28J,QJTAIOPE,2024-08-25 03:59:50,09:36:37,Mobile,UIDMZRVZ,UXQKHE1C,Cultural Identify,69L96GYLO2IL,2,251.93,503.86
0NWL5EJ9,DL41ORA6IL,8CZVNTM6,2022-12-28 03:59:50,04:46:18,Online,KKVWXMLY,92MI3PDE,Mouth Live,QHQKCHP4CJPH,9,285.84,2572.56
NU9IQASX,XOAHHIW59I,N97ZZ25S,2021-03-01 03:59:50,20:10:31,Online,JPVP6VI9,H4SDEWHI,Again Last,IBLTMT2RUF8A,10,368.66,3686.6
QNHHD2LH,BI8XWQD4MW,AVGDNM0F,2024-02-14 03:59:50,23:20:22,Online,OZKXMZPF,PYR50QUG,Computer Its,8A1M68I7X2LR,2,104.9,209.8
WL7TKMGG,1TFF3O28IY,587OO56D,2024-04-11 03:59:50,23:22:43,Online,PH94C786,LADYU641,Four Performance,KXKLHZL1V1AK,9,180.34,1623.06
I7VSMZXF,GJQM3EEEWD,2L823RC4,2023-11-10 03:59:50,18:13:54,Mobile,B668CGJA,98Q597WI,Cup Address,KG42JXI11IDB,10,434.18,4341.8
CHMJQAPC,SRYQIPHEW0,3RZSHCMF,2020-09-17 03:59:50,01:52:03,Mobile,OL1CPNVH,V3GRB4Z6,Put Buy,2ZDYT2B9Z160,6,42.06,252.36
BPTVQDX7,58ZOLAUTLF,CGYSO8FG,2019-10-24 03:59:50,00:04:52,Mobile,E5IF2BQZ,5H7RVIVT,When They,PHKLUP5RUDS1,6,194.58,1167.48
1RT6RF9V,3X0B8L1385,DPS03JI2,2023-05-07 03:59:50,19:27:41,In-store,S0QOW25F,TQP17JDB,Name Participant,NX1BUYMIB1O4,9,308.64,2777.76
LNV53M5U,M938XY2QRM,3VF7YXSY,2021-09-06 03:59:50,21:31:02,Online,03TAUW2T,MCKIWT7X,Enjoy Possible,CZYC6JNDEYJM,7,269.01,1883.07
UHGLST8Z,179HVYL04G,59RJUZXP,2024-10-04 03:59:50,03:59:35,In-store,BMTPXAJC,AMJ23JIG,Dog Wrong,TDBA8LHI655B,1,346.86,346.86
SVEJFM9I,BDIHWPGYB0,AR4UZ4W2,2022-10-23 03:59:50,04:40:46,Online,1J76W0AA,FVII9AL3,Sign Agent,LJNA8Z730ZRX,3,322.25,966.75
RIDJMGMN,80EYZDDI6X,EZPE52TF,2023-09-03 03:59:50,08:20:51,Online,U6FAZCVQ,X92S0S0C,Material Future,LNFK4Z2R89X8,2,379.32,758.64
P7PIFKAW,ICGL4T0OC7,EFLHJXW1,2024-09-18 03:59:50,05:29:31,Mobile,TVLFLPRY,LH4SWC0W,Enjoy Cover,FOXSQYNRXFEA,3,269.52,808.56
LTNUWDYG,KJOY5RZ2BT,DXSH5349,2019-11-12 03:59:50,17:47:25,Mobile,E7MFTI9M,EN32FPHM,Police Will,UB93YQ8LUTSC,3,351.68,1055.04
AFUO2RCG,L67W5W8RSS,ELKEXDVG,2024-05-14 03:59:50,16:25:40,Online,JT9439XR,3T32AVHE,Figure Second,N5OAG9GSUY4M,9,394.96,3554.64
IFDCWXOK,B3Q4I5WG5E,ZTBD49C6,2020-08-28 03:59:50,12:59:24,In-store,OL1CPNVH,PRQ8EPCV,Consumer Although,CVYKCYPF5LJ1,4,152.82,611.28
163W7AMK,ME6T75JF0N,ETVA909C,2022-12-30 03:59:50,23:23:02,In-store,I10FK7VC,GVFY8KBS,Third Individual,J4XO1PAZR8WD,5,117.61,588.05
2H6D9PC0,226WC9YK29,IT6YY3UX,2022-04-02 03:59:50,18:10:06,Mobile,5HLOYXTM,9MVTI6UZ,Reason Expert,Z46LHE2JOSXS,5,223.6,1118
2D01ZDBW,4SNH7SKL0N,5HOX7PWC,2023-10-19 03:59:50,12:40:25,Mobile,IXWAOWTG,3T32AVHE,Figure Second,N5OAG9GSUY4M,1,394.96,394.96
0J2KIOP2,CNE3UM5IC4,FSUZJ2S0,2021-10-19 03:59:50,12:01:59,Online,4S5FMDLA,619I3ZF9,Everybody Factor,WU2IB6PVE3LS,2,419.39,838.78
UX8CH4BI,GQEZ6PE0G8,2GCK50CC,2020-03-06 03:59:50,19:13:30,Mobile,UAASRYA0,Y9TEJ19Y,Open Share,E6GA89GBDMZM,2,384.31,768.62
BTU158LY,Y86MXZY54U,SB3M6WNX,2024-05-02 03:59:50,17:41:58,In-store,Y1J12MUP,0ZWOQ2PV,Simply Surface,QV1UJBR8JKYE,2,470.11,940.22
E4WJB5XG,YP549YPRGH,WQ7JSR27,2022-11-06 03:59:50,04:05:23,Online,9BCIL8DW,URI0IMWP,Cause West,NGSLT4XE5JP5,3,390.52,1171.56
ZJ7ZHJMG,OB82XWYIX7,BUZ7VU8H,2023-03-02 03:59:50,10:55:41,In-store,N8QHOMEB,MRWMWGRW,If Science,8UL2FN73F85B,6,196.34,1178.04
XB7ML5QI,23GYKL4405,7JC214RU,2020-05-25 03:59:50,01:31:41,Mobile,4870U6D4,FFYIAXFT,Organization Them,IE9680192581,5,487.15,2435.75
I8503R0N,EPPQFD8L03,5FKP4S9S,2024-08-15 03:59:50,11:34:14,Online,VOISLUX7,PMZKM1JZ,Center World,U67LCBWFYLL7,2,154.75,309.5
Z85VQL7D,3SXOE20T3Q,JJTICV1O,2022-07-30 03:59:50,04:36:46,In-store,T0M9615T,UR3DEZFD,Sure Either,4U8O0UVR9BZ1,10,222.12,2221.2
F61GLOG7,280BTAV5GW,T7MOOUBS,2022-05-29 03:59:50,11:59:19,In-store,LIDXTJRS,YNUJFKCG,Program Group,KPABG4RVLDAH,5,233.61,1168.05
P8Q0BR4W,F6GMMQSWLO,9LKQJIQI,2020-09-18 03:59:50,04:17:17,In-store,7ZCVQWSG,ZW6NLLGD,Be However,BU2X3XBGATO1,8,100.28,802.24
NH8M5AR1,2CF3163D2W,FM92ZHXH,2023-05-01 03:59:50,13:17:09,Online,SXR8WTJP,1UUT93N9,Tax Keep,VT13UFDFPXJK,2,480.76,961.52
Z7KCVERC,GH5AU38RIU,7P6RLICS,2020-08-02 03:59:50,22:59:21,In-store,ZPKYWZPU,7P5MXEZ5,The Meeting,ZF516C0MY699,3,51.24,153.72
DE4DA15O,Y1ASB772WQ,PQGLE4EK,2022-04-15 03:59:50,11:31:03,Online,D6YKVRYU,907AMJ0H,Process Our,AW64PB248KAT,4,253.54,1014.16
NM9RL7OE,9RWTMNKYV1,N1FLZ056,2023-08-03 03:59:50,13:11:22,In-store,7CCXH6LG,RRB0VH9U,Land Fight,LQIF1UTAC4X3,1,248.67,248.67
Z9QT7MOD,7NUNWSSGFI,ZN03ZWXN,2023-04-15 03:59:50,21:00:07,Mobile,VGDGX4LN,VSMXKGQW,Them Training,MSSN2QJBWEA9,2,18.13,36.26
XHA24EXF,ZOZW3YH6QQ,5BMLINMB,2021-01-25 03:59:50,11:48:45,Mobile,D422S8TW,QO8PXDGR,Believe Watch,7ZXQGEYVO2SK,6,144.33,865.98
AS3LVF25,YT1A2GJKKC,RU354P37,2022-04-29 03:59:50,06:01:58,Online,YCEU94JJ,S5U3R33G,Need Enter,45U5PO6KMCI4,9,11.45,103.05
BUZW27E2,2AUNMXMAKH,3TK1B8GG,2022-04-16 03:59:50,17:30:37,Mobile,1FG1U3BY,IRF02LA4,Air Base,WTV465HPAAJA,7,242.06,1694.42
EF01I3WH,9M05HWEUV1,WC2S13ZG,2020-09-17 03:59:50,12:30:34,Mobile,WWLAIUPM,Y7A5IQD3,Local Reflect,7Z3GQH1BWEH6,4,131.23,524.92
NO1C80SG,AXNP92T5GN,8RI8QERF,2021-09-21 03:59:50,23:57:28,Mobile,Q04NM6SN,56FBR2J5,Somebody Fish,5DBI9DAZYF25,5,72.67,363.35
VISX15VT,114ISVA0CB,33NV1KYW,2023-11-23 03:59:50,03:51:33,In-store,YZ8GHQ6D,23R2J5S4,Instead Treatment,8GXZP1TSQTNI,4,61.38,245.52
49B56T44,LGN3XQR5SW,V3ER1HJ1,2023-03-14 03:59:50,04:03:48,In-store,REK8W7YD,KGCMOLV1,Campaign Pretty,03IE1EQ0GNY0,3,359.73,1079.19
JRUCW31V,OQPC99SCQO,J9MOOFYB,2023-08-28 03:59:50,18:30:36,Online,SI5TSGAA,1A402SLS,Moment Never,09IWLYHEYZ0T,5,459.67,2298.35
T2M2OU1B,4J8CC8XCSH,EC36NT7E,2022-11-17 03:59:50,06:26:19,Mobile,4EL3L9EQ,D8EI9SFE,Pull National,5VU5IT3K9Z8B,8,42.3,338.4
WKVK0PV7,JO50XGUP61,CFQ1FRTK,2020-01-28 03:59:50,03:49:51,In-store,TRDI31QM,3LVEVXFQ,Response Main,PQIK6ENNJVC5,7,77.15,540.05
9ZWP3D1T,BSKDUTZU32,8T7SE268,2024-08-09 03:59:50,15:00:07,In-store,214SD77N,UF0FGT77,Natural Arrive,CDU8ISUORZIA,8,203.01,1624.08
LJIIEJG6,F3GLVL5AZQ,BTZDZT7N,2022-03-05 03:59:50,09:04:47,In-store,T09QJLP4,ELYO4A37,Political Economic,GT9W1EXDNXY9,10,349.28,3492.8
9DC0PLTL,RN7BW3SXGU,KMW4OZEM,2023-06-09 03:59:50,01:39:20,Mobile,A75J1052,Q4T3R911,Daughter Thank,ITUD1DVKG6AL,2,495.7,991.4
3FWH9YJL,5L28PTXW1H,0MO0LJEW,2023-05-12 03:59:50,03:01:20,Mobile,M697NHK1,9L57EXXG,Can Pull,N3X2I7RQXI98,10,431.31,4313.1
QVVTM1T9,DFTA5LKQKP,SK4X5KC0,2023-02-17 03:59:50,00:22:12,Mobile,E7MFTI9M,UD9AR85N,Near Agent,0JDP4V1OOOCH,3,324.12,972.36
CQZSV48F,I456Q7C5HS,W69YW67I,2024-05-24 03:59:50,12:45:45,Mobile,DQNCVX43,Z980P0GH,Mother Sense,9VS3WJHEBTC4,1,200.28,200.28
LQV2ZO21,4V6SNYFX35,SYSSIVVJ,2022-08-22 03:59:50,16:18:28,In-store,N4GBJQTL,NNXQFRLG,Make Reality,AJAFCUA6XUER,4,288.51,1154.04
6U17X7VX,4RY8BTEYFR,OQIJFP6T,2021-06-21 03:59:50,02:56:31,Mobile,VN92UER8,04E2FG0P,Even Interest,94LWJ1IY1OR5,7,485.53,3398.71
4VUQ9U6S,YO42I7PXSB,KZQ7KF3E,2020-08-08 03:59:50,21:22:25,Mobile,DJR1RU4S,3D09K6QF,Him Account,7EHGTQ3OKFKZ,10,26,260
BOYFN904,N3PNUM38YT,IIQB7XGD,2020-06-18 03:59:50,22:44:46,Online,XL4W3UAS,9CF6NE4A,As Relate,AQV3HH4RIWVM,9,355.59,3200.31
GZ4SQCR0,4IOND0GN27,86FBC29T,2021-09-07 03:59:50,11:03:26,Online,5HLOYXTM,X5YH3KRB,Cut Discussion,W6I28C69A372,10,12.76,127.6
PR2REQZ5,KEB97F0AWC,GN4TLD4H,2023-02-05 03:59:50,19:59:38,In-store,9SBOH5CA,A86UAVG5,Reduce Company,ACB29G1SLU6T,5,153.38,766.9
T22RJUPT,27V680DG3P,2L5I4OCX,2020-05-23 03:59:50,19:00:52,Mobile,3TY7ABXH,DNSBIF9O,Analysis Late,XIOR7UTVFU99,1,379.48,379.48
F0W6HGYN,7RXQZZZF9B,X4XA132P,2022-11-08 03:59:50,15:16:47,In-store,23LL54KW,V8IBYXFW,Down Box,9L25CDQLG04B,8,189.19,1513.52
GA4NP7EX,NBQPY6NUP6,FL1E5TCG,2022-07-21 03:59:50,02:31:08,Online,AKFAM03Q,AIWNZQC5,Her Prepare,ZF7E1UO7ADO0,2,12.56,25.12
8K23SZ9C,JQTGAJJEPG,OILNMCND,2024-09-11 03:59:50,15:59:52,Online,HQ2PMIXN,F6P16H3D,Ahead However,TIEFSW46ROSS,7,467.26,3270.82
97WN0Z7J,353UNZZJG8,MVE2BNPS,2024-01-30 03:59:50,21:20:45,Mobile,HGN6S9D3,6180NYAR,Professional Democrat,IS54535GVM9Y,9,150.52,1354.68
9TMIRH2H,O3N8FX3BWB,A8BZK0RX,2024-06-23 03:59:50,09:26:00,Online,MMOEDB7M,22HBIUSR,Fund Final,MRGLYHMRZJF2,8,84.7,677.6
HOFWC2ZP,9AH34KMT4J,5JNI4P28,2021-11-19 03:59:50,09:32:32,In-store,FUF4JHHL,MCKIWT7X,Enjoy Possible,CZYC6JNDEYJM,4,269.01,1076.04
DDN3CPSK,3H8U3HCDLY,RFH4KUJ8,2024-04-15 03:59:50,03:01:39,In-store,4WU336HM,Y8IHD7N6,Appear Tv,4QNE9MR18LFW,8,332.94,2663.52
6PJQL1B2,WPCT29W2OG,V49MB7QW,2020-03-14 03:59:50,00:12:13,Mobile,8WFQWLHY,04E2FG0P,Even Interest,94LWJ1IY1OR5,10,485.53,4855.3
MLT9S2P6,V9HGDSVO1P,ZY89JCBL,2020-08-31 03:59:50,05:33:25,Online,IYPV22ZE,R071SK86,Whom He,48934VOASJXL,4,186.3,745.2
RZ11E598,6NA0YOUNME,O9J34TYS,2024-02-29 03:59:50,22:34:08,Mobile,3K2XYCEV,X07DGSUV,Action Option,SJGYIY7DB2TR,6,350.9,2105.4
4X8EWE74,CMMVE1L99Q,W90M0OFC,2023-12-27 03:59:50,01:45:15,Mobile,TD9PL87X,YEQ6Y959,As I,T0VTUDO3JWWF,7,484.02,3388.14
2P6KYXTK,FFNXRQPQZV,B4EBQULE,2023-04-03 03:59:50,20:17:51,In-store,MZOO5YQS,8JQ7U5AJ,Everyone Either,HFCMQKLAZD3D,3,85.49,256.47
UCHP65DG,0WRX0KDY0I,35LFMNTZ,2019-12-31 03:59:50,00:29:30,Mobile,WMCTYXCX,ZEGXTASX,Training People,L9NFB9Y9XA50,7,255.83,1790.81
L70XW4TA,47XC73WJMS,1113WVPE,2024-07-05 03:59:50,02:55:17,In-store,O1OAAWQ5,RN64KHA8,Popular Day,RBGOFL804XNT,1,492.73,492.73
AWLE0LEA,L3Q6DI8JQ9,52Z499A9,2024-05-06 03:59:50,00:15:55,Mobile,FBEINZ5H,K83LV6YK,Stuff Sister,VQBGQR72W1EU,10,250.13,2501.3
5RUKVYVR,TM3ZTR2V8R,3MK61JX1,2023-11-23 03:59:50,15:34:25,Mobile,T0VFI3Z6,YZDSVAV0,Happy Music,1QEN4O0AU5IY,2,415.73,831.46
4GN15ZPR,ZVH56O3FVG,GOXBDUTT,2020-11-03 03:59:50,00:25:48,Mobile,SI5TSGAA,LACS187O,Lead Board,NIIFMHGYPCOR,8,63.76,510.08
3EN6S289,OMQIKWEJ0J,U2AZPRUQ,2024-10-01 03:59:50,18:38:37,In-store,C35LAJW4,IQ2UR8KI,Measure Need,CJ1B8NIM072N,1,219.05,219.05
YCIAPLNE,VB96SI5Q5C,N49FIO1C,2022-10-06 03:59:50,04:22:07,In-store,VVOMZFGQ,X6LEDVP7,Mr Assume,CX5ASO924KWX,5,458.92,2294.6
Q3WGIPW4,CD1IGX4LLM,6NX1CO6S,2024-05-17 03:59:50,05:55:10,Online,UX0MKSVF,D8EI9SFE,Pull National,5VU5IT3K9Z8B,3,42.3,126.9
A28CXOH4,VIO9EPGW0R,N6VR9EF3,2024-03-30 03:59:50,17:38:00,In-store,1B5UO2QM,Z047QH4O,Under Behind,4NJUIK81AJT0,4,159.02,636.08
MTQC9JH9,YOYZHTQWFO,PDHHK8OL,2021-09-21 03:59:50,07:20:28,Mobile,60EVL78V,T5QLVV5Z,Policy Central,6CI1VN3HM9L9,8,135.4,1083.2
U52B55RJ,95JV0DDZU2,EM9FJV2B,2021-06-13 03:59:50,12:27:23,In-store,2BU1053A,OODOBMO0,Charge Total,TGXNW35HX8L1,9,68.11,612.99
QO6R8NI4,D9IG1ZL1A8,CSTA4YHC,2021-01-28 03:59:50,12:38:00,In-store,KZOP8961,A6OT1CNJ,Account Tough,ANFJ35D1LI26,8,216.32,1730.56
3M12PP3A,SN8WIBU258,O8YOWQPH,2020-09-20 03:59:50,02:10:54,In-store,PUP298FU,JRUQRVFK,Stage Court,TAOU7O3LDXV4,4,381.05,1524.2
MTKLP95G,BWWHA03MJU,3DOHIK8B,2023-10-20 03:59:50,14:31:21,Mobile,VU4EJA76,R8N7745J,Go Central,AUAMY35OD0Y0,6,278.99,1673.94
7JKFHQY7,8MSQ82IR8G,4GX3BCMV,2019-11-30 03:59:50,12:08:28,Mobile,1ATK8BKG,PIA6MSMG,Like Animal,YIKOJ6IJQYI3,10,267.71,2677.1
1FV5FV2G,CV613KATVD,S001RWBN,2021-09-16 03:59:50,21:08:13,Mobile,8IX0PI7V,KRYI9LPF,Quality Anyone,URL2II6W3WKQ,6,119.41,716.46
IF7QK4U1,6F1H40NDMY,WY8O9LO0,2023-12-01 03:59:50,17:35:20,In-store,KNQ789VR,2EA85DF6,Bit Sea,SYPJIEG5VUIP,10,247.23,2472.3
UBOE6WAI,I3BDN37JMC,1DBE8MWU,2020-12-22 03:59:50,12:27:54,Online,R3M6ATNT,W1R07236,Special Also,MRS9W9HAXLED,7,358.79,2511.53
UZ00BZK2,CSCLH1KOII,8X9KYK1R,2023-04-23 03:59:50,11:31:27,In-store,LAYDCCW9,IDXEARZR,Mouth On,Y8UNCT99UKQ1,6,446.97,2681.82
IVF7LJER,9B47OUF8M6,GTDD6150,2020-08-13 03:59:50,05:07:19,Online,263WV7ZQ,88AA8YB6,Author Want,KXVTN7UNFT2T,1,343.5,343.5
RDDHEVWE,DFLUR8OJB8,PDAXS4FN,2020-10-04 03:59:50,11:09:15,In-store,OVMF7K9Q,O1G8D9PK,Once Art,FZH5BRC4N4U1,6,245.34,1472.04
0Q0LA80G,4P22NEBR2X,GP07YN66,2020-03-08 03:59:50,03:11:48,Online,1EN7LT32,BLU9CZBI,Story Treatment,B79FZQQMHLP4,3,146.25,438.75
J6C1UN7V,02EDO0KBOY,68YC4UJP,2024-01-06 03:59:50,13:13:41,Online,NW742P9K,3NVXE1KR,Over Sometimes,HD12Q8WCENL8,1,368.73,368.73
IVN5AEH1,5WD2D4TF4S,C0ORENEF,2021-09-06 03:59:50,21:40:33,Online,0EMXWGVC,WKRPRAFV,School Experience,5TTONYF3ORSE,4,114.07,456.28
WB2BAVWE,EYG7SKYIIF,X3U0BJE7,2024-03-01 03:59:50,02:12:59,Mobile,Y3KIQKNR,FJGO8VHW,Science International,62L5OJXTNGFV,9,72.21,649.89
TRUAMH06,NJTFV6YF8X,FENEYNCR,2022-12-14 03:59:50,20:09:21,Online,1SLPEUVO,U6SRVE2D,Night Require,27O1AHRR14H0,6,216.4,1298.4
DWCCTH17,ZKTEK3X051,MI5QVUIZ,2024-07-04 03:59:50,01:37:41,Online,X5Z1Q0OD,UF0FGT77,Natural Arrive,CDU8ISUORZIA,2,203.01,406.02
XEIE6ZW1,HTRWBUPL7E,5TY8L3DQ,2020-12-21 03:59:50,05:19:09,Mobile,1MG70SC3,MJKYESE4,Glass Note,QQRYP0WZ3QHN,9,423.59,3812.31
ZSA3NUTE,HTF8GOLEGR,CE41173O,2020-02-28 03:59:50,17:01:49,In-store,B05KPCQF,KNMXJRFH,Stage Plan,FVE2WF7RZY2Y,7,490.12,3430.84
WJ0CR4GU,UDPF91PNBX,PXP1LVRI,2021-10-04 03:59:50,05:23:36,Online,IMUN23UH,F7R0U8HH,Friend Always,4KN5Y59FL6QF,6,92.32,553.92
8OPU8UB3,39OXHCTSL1,QB44J6WI,2021-08-17 03:59:50,13:05:49,Mobile,AKFAM03Q,MY71TB08,Republican Language,BG84J5O5YSOQ,10,485.26,4852.6
EG4Y7AFP,7PBLYXOFY2,FFLA03DT,2024-07-30 03:59:50,10:53:19,Mobile,IUU8SNJ1,WYD3732T,Significant Would,BIXURIGZBDRH,2,178.33,356.66
LWHSF5EP,4H8FU8NZPN,JU39J1V2,2020-03-06 03:59:50,08:36:50,Mobile,5HVUF0M0,619I3ZF9,Everybody Factor,WU2IB6PVE3LS,8,419.39,3355.12
VDJO7KGJ,UFDXAM5EU7,ERJQXLTQ,2020-04-23 03:59:50,19:17:21,Mobile,YLMR6PD1,MWF4DS71,Raise Beat,SKBR3IZAG9PD,8,198.33,1586.64
M9XY661D,2RT1NQW6IY,9O29DVET,2020-11-12 03:59:50,13:23:04,Mobile,3YK00BPI,PYZFZXHV,Degree Often,FZ3CCUGH7FX7,9,452.7,4074.3
IAWZSP7H,EIU5IP0CX5,25IZGAWS,2022-02-02 03:59:50,22:30:59,Online,D422S8TW,WWH7PYTR,Set Size,2EYT7DO6NT0D,2,90.59,181.18
346XUKM5,AOHR3OE0TF,K3YG37DK,2023-10-28 03:59:50,22:31:19,Mobile,N7OHSV26,1UUT93N9,Tax Keep,VT13UFDFPXJK,2,480.76,961.52
EWU73BVA,XERDFKOFYL,4NVG4I5O,2021-12-07 03:59:50,02:43:00,In-store,214SD77N,TBLETST2,Year Relationship,ZX5WTSMC0EW6,6,129.51,777.06
3URS2I1A,P2NHVEJ73Y,6YIHNVFP,2021-06-05 03:59:50,10:41:19,Online,U48OG0SP,TBDX4KZQ,Language Country,8N1Y531XNFBY,9,139.36,1254.24
I27XXI2U,PFLE96B32A,FJFJTH2C,2021-09-18 03:59:50,02:25:11,Online,ZWDZNV7I,RKJZHSMZ,It Artist,C1F5K0SUQP7H,1,170.13,170.13
FAYB08OI,DFIG96ZNHA,MTY7HERC,2022-02-09 03:59:50,02:36:02,In-store,6449CJDD,VKKYUXJD,Throughout Common,S5O0A3RI9MGL,8,70.48,563.84
OQPDCDSU,H4X8DIAWEV,9QP9T3MM,2023-08-03 03:59:50,19:44:10,In-store,DEW12SAQ,Z6GU7HRL,Himself Nothing,YNYC172U73KK,6,103.19,619.14
PJ989MPY,1XYYXB4E5F,WWFYDWS7,2021-09-09 03:59:50,04:02:37,Mobile,8LJQZNMU,FXFMWG2G,Mind Authority,OJG66J6CBTM2,5,481.29,2406.45
JFT8JBZF,4LFRVHVCV6,AU700YE1,2022-07-20 03:59:50,06:10:12,In-store,0Z4KEASY,ZA9WGNML,Name Guess,7AM6DFIBS1SP,5,295.51,1477.55
J3YY3D97,Q2Y04T02WA,H6H4QF6X,2023-04-13 03:59:50,18:49:01,In-store,J8WWSYGO,GCHRMU1V,Argue Ball,QPU2308O1Z4M,6,245.16,1470.96
0TXEQHPJ,P0TOTSXHYE,QP9W3U2Z,2023-09-04 03:59:50,05:20:03,In-store,V9K08B0Z,XZYAVB92,Market Activity,I6D7B1CPBXJ7,2,175.08,350.16
PWAO4N3K,CQ6HLTBF80,WPL6PVBX,2023-11-16 03:59:50,04:19:34,Mobile,XGX43MWZ,WKRPRAFV,School Experience,5TTONYF3ORSE,4,114.07,456.28
9880VETS,KSGFM2F3AQ,T4EO4HDT,2022-04-14 03:59:50,16:28:18,Online,A0H59SQ5,HIJL2C69,West Feeling,C56THPQIR7A9,3,469.04,1407.12
0ZH846FT,E7T1CV4A7N,C4OVBFGF,2024-09-10 03:59:50,20:47:24,Mobile,JSZDG6U1,Z1D36GUZ,Good Material,JO1N7XZ2XA5U,2,252.35,504.7
BUODAZYK,1J8IGUAL5L,S1IXKGD8,2022-09-12 03:59:50,07:35:36,Online,E316PLJA,IQ2UR8KI,Measure Need,CJ1B8NIM072N,10,219.05,2190.5
OID0RHFS,8BD6QA7HEA,EL1TP279,2023-08-14 03:59:50,13:56:25,Mobile,6N0D7DOH,DXTRAM4F,When Door,PV0Y2GDX5I73,5,316.4,1582
KRYHD6EG,2PXK7Q1EGG,GSC3DNGF,2023-04-04 03:59:50,14:47:44,Online,MT30UI7G,9ZP7OAH5,Example Fund,J2K28Z2PN46A,1,209.75,209.75
GADNTFPT,A429203WJZ,GT2ZD1ZY,2020-05-02 03:59:50,15:12:40,In-store,REK8W7YD,8JRUPWER,Million Industry,X0FHBX7BURWK,8,12.4,99.2
0OQUMBOG,3FY3YFFMQN,OLGXKC7B,2023-09-23 03:59:50,03:19:33,Online,NBVTPGXE,R8N7745J,Go Central,AUAMY35OD0Y0,6,278.99,1673.94
VYN8NGNA,LN7N2K8DL6,0KID9E49,2021-05-27 03:59:50,19:27:09,Online,H3OWB4WB,S7QPETR7,Yet Care,G4AMVLTN9CI3,4,406.12,1624.48
2H7VQOGG,PQQ8D2GXKW,U9AVOHRB,2024-07-31 03:59:50,21:26:29,Mobile,471XXHMI,BQF8BR4P,Kid Society,9WGOS6W2HMAJ,3,347.39,1042.17
BPXEAMD0,4XY0GSMX2Q,T59O2AE8,2020-05-22 03:59:50,09:03:17,In-store,WM9DD53M,OBAA3KZF,Paper Not,O8XYHZFSNYDU,2,320.29,640.58
V4OUKK7X,MKKLX5XTSP,MSLEOEI3,2020-09-26 03:59:50,09:37:12,In-store,QMZW813L,TXP5D80T,Wife Push,5QVAXDO88TFL,1,318.13,318.13
