,SaleId,TransactionDate,TransactionTime,InvoiceNum,SalesChannel,QuantitySold,TotalAmount,CustomerId,ProductId
9266,WBPFTM3D,2024-09-06 03:59:50,11:07:38,59CV4T89,In-store,5,,,
9267,MYMWRD37,2022-10-16 03:59:50,06:04:47,CYMP10AL,Online,4,,,
9268,NFIPPLZE,2023-06-17 03:59:50,19:38:39,K3531NMJ,In-store,9,,,
9269,KFJLQFAU,2022-08-06 03:59:50,23:51:03,KI5NL8YI,In-store,6,,,
9270,NPO8RK4J,2023-08-20 03:59:50,23:57:19,5KLEX9JW,In-store,10,,,
9271,ZGYRCD9V,2024-05-30 03:59:50,19:47:12,8CO10EBM,In-store,7,,,
9272,2RO8UCVC,2024-04-13 03:59:50,12:27:47,GHA36GH5,In-store,5,,,
9273,W0ULMIQ0,2020-06-15 03:59:50,16:48:43,76PE4ION,Online,8,,,
9274,RNZGITS3,2024-04-26 03:59:50,13:23:26,LGK5VYRC,In-store,6,,,
9275,O4Z4MMP2,2021-03-03 03:59:50,23:57:25,LP0ZXSCX,Mobile,6,,,
9276,5BMFKZQY,2022-10-20 03:59:50,12:38:46,PFDPCWUB,Online,1,,,
9277,SSLOW147,2021-06-14 03:59:50,02:49:42,H8A2TJUQ,Mobile,1,,,
9278,VAY8RFPQ,2022-12-01 03:59:50,15:18:41,OQONSR1X,Mobile,5,,,
9279,WEL8A1OI,2023-06-17 03:59:50,02:18:31,O71LXKOS,Mobile,4,,,
9280,MLQ9W9T5,2023-01-17 03:59:50,20:03:21,F7RIGZWD,In-store,5,,,
9281,PTH73P86,2021-03-04 03:59:50,13:15:21,AISTZ7W5,Mobile,6,,,
9282,PLGE3ADQ,2024-06-14 03:59:50,01:20:56,OGLI0G8X,Online,1,,,
9283,7K1SDBBM,2022-03-13 03:59:50,20:52:24,NE2I1L01,Mobile,2,,,
9284,1MYTP0XN,2021-09-27 03:59:50,12:46:07,5C4BL1DP,Mobile,7,,,
9285,IM43SQ9P,2020-12-23 03:59:50,13:51:28,AEJLPTJO,Mobile,1,,,
9286,79MRC4HW,2021-09-24 03:59:50,11:07:15,0Z99URWF,Online,1,,,
9287,XNCWE764,2021-12-24 03:59:50,12:54:54,C869Y1LY,Mobile,7,,,
9288,FP2C15JM,2023-10-16 03:59:50,08:19:23,IX8EZVKW,Mobile,5,,,
9289,SAO1XWX7,2024-01-28 03:59:50,16:28:23,8OVFRFZQ,Online,5,,,
9290,0O6V511X,2023-03-19 03:59:50,09:16:44,IZ8HQDE9,Online,5,,,
9291,24NI104T,2023-06-23 03:59:50,15:39:13,V1NYL2U6,Mobile,10,,,
9292,VLEUWE7U,2023-02-14 03:59:50,14:36:45,0KDKXJE8,Online,5,,,
9293,G95FXQF6,2024-01-18 03:59:50,16:43:35,OKCLGEYZ,Mobile,6,,,
9294,C6NM7ILI,2024-04-23 03:59:50,18:43:05,90RM6UZD,Mobile,8,,,
9295,PQ58DGLV,2024-10-08 03:59:50,13:46:55,7WZN05VY,In-store,8,,,
9296,W8RMGHP7,2022-01-08 03:59:50,14:21:47,F8BR6Y2P,Online,1,,,
9297,BGBIX7WE,2020-01-26 03:59:50,08:27:10,GHWUJA6J,Online,6,,,
9298,M1ZOKRTX,2021-02-09 03:59:50,18:12:56,13EGTBN5,Mobile,9,,,
9299,E8RDALD8,2023-04-13 03:59:50,04:46:05,G4HY9JGH,Mobile,5,,,
9300,7HI2ZOMW,2021-08-22 03:59:50,13:34:16,U5SLNB4M,Mobile,7,,,
9301,SWWXL0LX,2023-01-06 03:59:50,12:57:49,U2MD628E,Mobile,2,,,
9302,UE7I1L3O,2022-12-04 03:59:50,15:13:46,HMBTCXSM,Mobile,6,,,
9303,HX4C0WNP,2022-11-04 03:59:50,07:15:15,KE7Q4QLM,Mobile,5,,,
9304,JMDCXT6I,2020-11-03 03:59:50,05:51:21,YDH7EQ15,In-store,6,,,
9305,130OJE3F,2020-06-10 03:59:50,09:19:45,9NWFP9G7,Mobile,2,,,
9306,1RC1BMRQ,2021-07-09 03:59:50,22:50:09,LJWO2EZZ,Online,10,,,
9307,I9XUIYOU,2020-08-02 03:59:50,05:25:29,DQP6HIOQ,Mobile,9,,,
9308,Q85BKOXA,2022-11-05 03:59:50,23:33:11,TP0JEIU3,Online,10,,,
9309,H59Y22UQ,2024-01-15 03:59:50,09:33:50,2RMX0UDK,Mobile,2,,,
9310,M28PXD25,2023-11-14 03:59:50,19:45:47,SNQZFE1V,Mobile,9,,,
9311,1F7BX5PH,2020-04-21 03:59:50,03:11:58,5G64W6T7,In-store,7,,,
9312,8LFECGB9,2021-08-02 03:59:50,10:47:52,58YAQZ3P,Mobile,1,,,
9313,3596MD7I,2023-12-14 03:59:50,11:57:26,SLYPV2KX,Online,6,,,
9314,IG23BUDG,2020-10-20 03:59:50,19:14:46,VOQX83UC,Online,8,,,
9315,IHZNCP21,2021-07-12 03:59:50,21:14:44,TZCU5XXN,Online,7,,,
9316,H2ONLWYS,2020-01-19 03:59:50,23:41:28,GY4N5UWX,Mobile,2,,,
9317,C9JDN5W6,2021-06-05 03:59:50,08:02:08,NQ6Q3GJT,In-store,4,,,
9318,9QQQQLRQ,2024-05-12 03:59:50,20:13:17,OE0L75M7,Online,9,,,
9319,0R9Z3373,2024-01-30 03:59:50,12:58:46,JLSGV7H5,Online,7,,,
9320,9NOG9XSY,2020-08-27 03:59:50,12:16:24,SWJSK87U,Online,9,,,
9321,ENST6K6Y,2021-07-11 03:59:50,22:16:21,WIWS6ETE,Online,10,,,
9322,SWXDNIDO,2023-09-16 03:59:50,00:01:20,NOZHHSVA,Mobile,8,,,
9323,CV71UVC6,2020-05-23 03:59:50,13:55:02,7YJQB8AM,Mobile,1,,,
9324,KVGTZ3HC,2022-07-21 03:59:50,11:23:23,BPT1F3NM,Online,1,,,
9325,XVNZE7IJ,2023-08-10 03:59:50,20:51:34,S85JWRAX,In-store,9,,,
9326,1SVAH2DV,2020-05-20 03:59:50,16:51:44,NGWQD7PW,Mobile,10,,,
9327,8LEOGHCM,2022-01-27 03:59:50,17:02:46,GGEZ5QBO,In-store,8,,,
9328,H7YONXWJ,2022-09-09 03:59:50,20:01:21,KKA081HZ,Mobile,1,,,
9329,YB02FULJ,2021-04-28 03:59:50,15:33:20,PP5VQU4A,Mobile,3,,,
9330,6Y3G6CIU,2024-01-07 03:59:50,15:51:28,58EMJ2TU,Online,8,,,
9331,8SJXYAAV,2020-11-25 03:59:50,02:00:15,HI8M5EOR,In-store,7,,,
9332,1T3365KX,2023-03-12 03:59:50,04:23:14,4GIBX8HB,Mobile,5,,,
9333,RGMWF0EO,2020-11-10 03:59:50,08:01:47,QGE2RPIF,Online,2,,,
9334,ZVFECODY,2024-02-24 03:59:50,03:29:05,UYPRXDV6,Online,6,,,
9335,8B2FQMBD,2022-12-27 03:59:50,22:35:17,INSNPE92,Mobile,6,,,
9336,IFY4VSZ8,2024-08-20 03:59:50,23:06:13,5DPFZZWS,In-store,3,,,
9337,JQ03AHCG,2024-08-25 03:59:50,07:35:21,32W1TQXJ,Mobile,10,,,
9338,8YPMG3XD,2020-06-19 03:59:50,06:42:08,D2AMLWDU,In-store,5,,,
9339,BSR585BU,2023-09-26 03:59:50,19:51:40,TYYNDRRH,Mobile,7,,,
9340,4SCSD17A,2023-09-30 03:59:50,02:34:57,PRAT75K7,In-store,6,,,
9341,H16MG4B0,2020-04-14 03:59:50,02:19:26,US8IEY5M,In-store,1,,,
9342,LGZ8H1J7,2021-10-21 03:59:50,17:00:04,32XNHQVV,Mobile,5,,,
9343,2XYAQCK2,2022-02-20 03:59:50,14:22:53,Z28D4U68,Mobile,10,,,
9344,2RUMHY8Q,2022-04-19 03:59:50,14:32:43,TVFALW1U,Online,9,,,
9345,1B3M1CIE,2020-05-24 03:59:50,04:56:02,FHMTZRW1,In-store,6,,,
9346,LONFERZ5,2021-04-08 03:59:50,23:10:10,8UXUPQ0S,Online,1,,,
9347,PCZ3FB7I,2020-09-27 03:59:50,18:00:04,4JKPQLPW,Online,8,,,
9348,67NXKKRI,2020-07-25 03:59:50,18:26:09,EQ6OQTUX,Online,6,,,
9349,8DJ79MTS,2020-12-07 03:59:50,20:47:18,GJEMOH13,In-store,8,,,
9350,8TJ5PJCB,2023-12-10 03:59:50,00:36:17,L7AYFOUK,Online,7,,,
9351,7KWF3OL0,2024-03-28 03:59:50,21:47:19,3ADVQXPQ,In-store,8,,,
9352,JNXTA5UE,2023-08-06 03:59:50,15:44:56,4VTCFEES,Online,3,,,
9353,FZN7X8JR,2022-12-29 03:59:50,15:29:47,0SQ38KRZ,Mobile,1,,,
9354,6K32IY3V,2021-10-20 03:59:50,11:44:16,0AITAGYK,In-store,10,,,
9355,GQRDZCCG,2024-08-04 03:59:50,08:51:25,YYQBOW64,Online,2,,,
9356,IJCD8NRY,2021-02-02 03:59:50,18:19:52,1XC7SVMT,Online,8,,,
9357,KCHGVZCD,2021-07-26 03:59:50,23:08:09,GDKF2LHA,In-store,1,,,
9358,7PKQOA4S,2024-09-02 03:59:50,23:58:57,QGOZO6ON,Mobile,6,,,
9359,3JQ3N1VB,2021-06-08 03:59:50,02:20:09,59DCSTB9,Online,9,,,
9360,J43JQTNA,2019-10-23 03:59:50,19:54:13,ODZ12RW1,Mobile,6,,,
9361,5Q2FDJK1,2021-02-14 03:59:50,21:11:20,CUD3I3WQ,In-store,6,,,
9362,VAAGCA4O,2022-02-19 03:59:50,18:44:20,NXR7FGWX,In-store,9,,,
9363,2WBS6Y5H,2023-05-25 03:59:50,01:27:30,PTJJ5MMK,Online,6,,,
9364,UWVR99XC,2021-02-18 03:59:50,21:41:28,QJWOLI49,In-store,2,,,
9365,LR4HSM1Y,2020-09-18 03:59:50,17:13:04,IBZYQWX3,In-store,4,,,
9366,D23L4U3K,2022-09-28 03:59:50,14:46:47,WLVTH8QN,In-store,6,,,
9367,T9R1UZXQ,2023-01-27 03:59:50,09:44:16,AO2U2POD,Online,9,,,
9368,XLTTK0SN,2022-01-11 03:59:50,04:44:12,GMU9KWYK,Online,1,,,
9369,TJADM21A,2023-09-26 03:59:50,17:23:50,FH3B658W,In-store,6,,,
9370,VTUMEPP5,2019-10-25 03:59:50,21:48:00,IHQS1872,Mobile,3,,,
9371,3N2OS0FL,2022-01-08 03:59:50,06:19:31,NGUT9VIK,Mobile,1,,,
9372,W0JW8QP6,2021-12-05 03:59:50,22:57:38,860UVGCR,In-store,8,,,
9373,FB6ABL8V,2020-04-05 03:59:50,11:38:11,285S2R1H,Online,6,,,
9374,3RJ7O1YN,2021-06-11 03:59:50,21:29:13,C4FQSJPE,Mobile,2,,,
9375,700UZ3Q8,2023-11-13 03:59:50,19:31:42,N3IFDRGV,Mobile,7,,,
9376,5PEHEPT4,2020-02-18 03:59:50,12:55:32,L8LO0VTP,Mobile,6,,,
9377,U9QWDD86,2021-01-24 03:59:50,09:29:46,ZUWY0J1J,In-store,10,,,
9378,3QZN4NI0,2019-12-10 03:59:50,13:05:50,UTGU7E0K,Online,3,,,
9379,M98A6BNL,2024-01-19 03:59:50,18:00:26,JSV37G5G,Online,6,,,
9380,GYB9X2XL,2021-12-25 03:59:50,22:09:30,LOJXZESR,Mobile,2,,,
9381,ZITDH76O,2021-11-02 03:59:50,17:45:32,E50X3S7I,Mobile,8,,,
9382,4TQAVQG4,2019-12-15 03:59:50,04:10:37,253YAH39,Online,7,,,
9383,9S8KGXUW,2024-05-05 03:59:50,00:36:36,ZJHDJCLO,In-store,4,,,
9384,449X4KN2,2022-09-06 03:59:50,08:21:23,LM6XX0ZY,Online,9,,,
9385,9PPFQYDD,2023-03-20 03:59:50,10:53:59,2WA6NTGT,In-store,4,,,
9386,OHTTYR17,2021-09-03 03:59:50,19:08:42,AXP73O24,Online,7,,,
9387,KAU7V5HV,2021-03-11 03:59:50,19:40:53,V3EWOFVU,In-store,10,,,
9388,F4EGJDXP,2020-11-09 03:59:50,04:21:33,2C1INPBR,In-store,9,,,
9389,O29AR1OJ,2021-12-27 03:59:50,21:48:12,IJ3P5SL3,Online,2,,,
9390,H9QUW2D9,2021-03-14 03:59:50,08:33:45,3VG6BXVH,In-store,10,,,
9391,060IKKS6,2023-05-10 03:59:50,05:27:41,VYAYCGQT,In-store,6,,,
9392,1TFZGFNI,2020-09-09 03:59:50,23:18:06,03866AH1,Online,3,,,
9393,41N2CSNK,2020-12-20 03:59:50,19:53:08,7LWPS6U1,Mobile,1,,,
9394,01S0HR7D,2022-10-02 03:59:50,02:32:41,ZHF1X6AJ,In-store,9,,,
9395,JWYCLP35,2020-06-30 03:59:50,10:05:24,ROKZLPOU,In-store,9,,,
9396,7RTAIYHW,2023-07-16 03:59:50,18:43:17,HSB9V6C4,In-store,9,,,
9397,0XKSRK50,2020-10-04 03:59:50,16:20:13,S249I8WP,Online,3,,,
9398,ETK0TAHH,2020-05-15 03:59:50,09:43:35,Z3CCWHS2,In-store,10,,,
9399,KN289981,2022-09-02 03:59:50,01:07:01,Q858VFRJ,Mobile,7,,,
9400,1EOO4AMG,2021-02-28 03:59:50,01:58:23,A12S7D1J,In-store,7,,,
9401,CO1PKJWZ,2021-12-11 03:59:50,23:27:06,ZTJ5OTX7,Online,1,,,
9402,D6KCPNWX,2021-01-20 03:59:50,11:15:43,2XZD9KO8,Mobile,8,,,
9403,HPYZG3NR,2023-02-20 03:59:50,23:59:42,R167W31M,Online,3,,,
9404,6AU09Z2V,2024-01-08 03:59:50,09:33:14,IEQC2Y73,In-store,3,,,
9405,OLPJI2TS,2021-07-30 03:59:50,15:00:51,GPU5GG62,In-store,9,,,
9406,VGWLFZLH,2021-06-06 03:59:50,01:21:58,5V5DOM32,Mobile,1,,,
9407,00I8KFT3,2021-09-14 03:59:50,17:24:24,OHUGFJH1,Mobile,4,,,
9408,V35LXHWT,2023-04-14 03:59:50,20:05:01,UOHQJZ5Y,Online,10,,,
9409,06WU9MHG,2021-03-23 03:59:50,07:08:38,113VUOHY,Mobile,1,,,
9410,BLBUVUUC,2022-09-20 03:59:50,05:32:45,JEV8AERW,Mobile,1,,,
9411,2QURO5S1,2022-09-05 03:59:50,08:57:11,6HFBHALY,Mobile,3,,,
9412,OH91X7RO,2022-07-27 03:59:50,05:49:39,FOIY5HX1,Online,5,,,
9413,H59H2RNF,2023-12-27 03:59:50,23:34:48,I322IZC3,Online,9,,,
9414,YEZ7AXI0,2023-04-17 03:59:50,14:06:13,C8XVZGRL,Online,6,,,
9415,OS4FKE0A,2020-05-17 03:59:50,18:47:19,1IDHMZ0C,In-store,8,,,
9416,27CMXOQ8,2023-05-27 03:59:50,22:55:04,2R0044HY,Online,2,,,
9417,YYR47SAN,2021-01-10 03:59:50,16:17:15,QT69W5T2,Mobile,5,,,
9418,47P07OMO,2019-11-16 03:59:50,03:57:54,SU8TQHE0,Online,10,,,
9419,8G2DWARU,2023-05-24 03:59:50,08:06:05,21GPBU5R,In-store,5,,,
9420,D0I2WDXP,2024-04-22 03:59:50,17:24:17,PWX8S7TR,Online,5,,,
9421,XGSTT5RP,2023-04-05 03:59:50,20:19:40,YNTEPCDX,Online,8,,,
9422,KZXS18E6,2022-06-11 03:59:50,05:19:30,115C2QP5,In-store,10,,,
9423,OHQ0521M,2022-08-25 03:59:50,10:29:13,JDK04BSU,In-store,5,,,
9424,Z1YCNN9A,2021-03-16 03:59:50,03:18:32,UKWVFYFT,In-store,2,,,
9425,YV7UCTRW,2022-06-04 03:59:50,21:55:31,KS373T9P,Mobile,9,,,
9426,SILA87XS,2022-01-22 03:59:50,18:25:40,ILI3KZCZ,Mobile,1,,,
9427,J048Y15Q,2021-06-05 03:59:50,00:24:08,58TE5S6U,In-store,5,,,
9428,BCBVG4WK,2023-09-22 03:59:50,18:40:47,TNVUG4LH,Mobile,6,,,
9429,JK8BSK1W,2019-11-19 03:59:50,00:59:29,D1AHVLQQ,Mobile,3,,,
9430,XRB33UPU,2022-01-09 03:59:50,10:46:15,QDMIDVR2,Mobile,4,,,
9431,Z83NXU95,2020-11-29 03:59:50,22:51:36,X7I1JTYJ,In-store,9,,,
9432,O1WTZ4OQ,2022-09-29 03:59:50,13:48:44,0DXX0LG1,In-store,1,,,
9433,BBOL0U2F,2020-01-14 03:59:50,09:58:50,VDFFMH5F,Mobile,1,,,
9434,FDARTZHQ,2023-05-06 03:59:50,02:58:08,5CEFITHW,In-store,10,,,
9435,I8L6JA5Y,2022-01-10 03:59:50,22:16:07,LBQBU3VC,Online,4,,,
9436,LB5ESTO0,2021-01-21 03:59:50,00:15:35,SFLMEZ1C,Mobile,5,,,
9437,XITIT9SV,2023-02-24 03:59:50,16:08:41,VNXMB1NC,Online,10,,,
9438,9FQDDLMA,2023-02-02 03:59:50,09:39:34,TX2KY8G3,In-store,1,,,
9439,JFE567RQ,2024-04-26 03:59:50,10:51:48,O7ALLHIF,Online,3,,,
9440,64VTPBYQ,2024-07-04 03:59:50,01:38:46,27Q4VPI0,Online,10,,,
9441,QL94CTJA,2022-11-10 03:59:50,19:26:01,X1YBMO0V,Mobile,6,,,
9442,92R8AHAX,2023-10-21 03:59:50,22:27:55,6TK2XMSM,In-store,8,,,
9443,9IZW3MLK,2023-05-29 03:59:50,23:08:53,TO47ENV1,Online,10,,,
9444,YKJZCQYH,2021-02-03 03:59:50,00:27:08,G1OJ3XK1,In-store,1,,,
9445,P3U3TCA0,2024-06-09 03:59:50,15:18:52,Q6MWOVQ7,Mobile,1,,,
9446,T0F7JUHA,2022-01-30 03:59:50,05:47:53,94OBZY6Z,Mobile,9,,,
9447,82ZZTLGY,2021-12-03 03:59:50,03:54:26,PQ9EJHSL,Online,2,,,
9448,M2REFMS2,2023-01-18 03:59:50,00:44:12,AAZH487D,Mobile,5,,,
9449,51OR1857,2022-04-14 03:59:50,07:36:22,PUV1ZUN6,Online,10,,,
9450,FHOW11J4,2020-08-06 03:59:50,22:30:50,KZDCTMYP,Mobile,8,,,
9451,9M9EP0HY,2024-07-25 03:59:50,09:03:28,ZCQ81EAJ,Online,7,,,
9452,T2MLC2EY,2021-10-12 03:59:50,19:14:53,NZTV1KD2,Mobile,4,,,
9453,O36A8YDT,2020-01-22 03:59:50,08:57:22,3NIUUOZX,In-store,4,,,
9454,3XGYOH9Q,2021-12-28 03:59:50,22:23:58,B742ZJ11,In-store,8,,,
9455,PV6AQXDH,2023-05-24 03:59:50,17:31:31,A4IZLVB6,Online,5,,,
9456,9TIZY6OV,2022-05-10 03:59:50,14:08:51,3CU2U7MX,Mobile,5,,,
9457,PWYJXZV3,2020-12-13 03:59:50,01:54:20,47TPQKRS,In-store,6,,,
9458,FX16TSTZ,2022-10-12 03:59:50,13:23:48,WPUZN0AT,Mobile,1,,,
9459,9QMM614A,2021-08-18 03:59:50,03:25:48,3SLHOXO0,Online,7,,,
9460,2T61X6S1,2023-11-09 03:59:50,07:14:59,6U7NHS2Y,Online,8,,,
9461,ULLD3VQ6,2022-06-15 03:59:50,16:36:32,V5420AFG,Mobile,5,,,
9462,ALIXLQYV,2022-08-12 03:59:50,03:52:29,GR7O5OAR,Online,3,,,
9463,RNSDEMBS,2020-03-12 03:59:50,15:41:44,GC3R90Z0,In-store,1,,,
9464,OE83ZMSN,2023-10-19 03:59:50,06:19:36,2QKK763W,Online,3,,,
9465,IUIHBUMG,2020-10-09 03:59:50,03:56:55,LG0B5OM9,Online,5,,,
9466,6QTERTP7,2020-12-05 03:59:50,03:52:41,AKT9ARED,In-store,5,,,
9467,H205RVCW,2024-06-24 03:59:50,12:34:45,D8MIYW5E,Mobile,5,,,
9468,HH73XVIS,2023-04-09 03:59:50,07:59:22,TDMY96BY,Mobile,10,,,
9469,NWMN1GBB,2023-10-30 03:59:50,22:45:07,T2BHIEA0,Online,9,,,
9470,242QXB3C,2024-02-13 03:59:50,23:16:26,LUMDY4CB,Online,9,,,
9471,BPB60FTG,2022-06-23 03:59:50,22:04:51,S5OCMUV4,Mobile,6,,,
9472,5TLWIX2W,2022-05-21 03:59:50,07:32:50,RZC8OYGB,In-store,5,,,
9473,Z5X933HF,2021-11-05 03:59:50,13:14:50,L2CKNES7,In-store,8,,,
9474,06Y716QI,2023-04-30 03:59:50,19:35:33,KW4ORD6D,In-store,1,,,
9475,K6L3RRAG,2022-04-05 03:59:50,23:12:17,SAVU88QH,In-store,2,,,
9476,SHZYTIHW,2020-06-26 03:59:50,05:46:20,O5O2D5OB,Online,6,,,
9477,MITQT1QO,2022-12-23 03:59:50,23:11:12,FNIKJJ0Q,Mobile,9,,,
9478,D5LJ5KQI,2020-12-14 03:59:50,10:31:47,VVXOT8Y6,Mobile,1,,,
9479,Z99HQR07,2022-03-13 03:59:50,23:38:35,36P4DAQ5,In-store,7,,,
9480,3PY6U5MG,2022-12-08 03:59:50,05:58:59,AO9WE8TE,Mobile,3,,,
9481,PTPC692D,2023-03-12 03:59:50,08:20:09,5K5JTOP5,Online,5,,,
9482,LRMQV8JA,2022-12-06 03:59:50,20:58:28,F1U3WIHL,Mobile,5,,,
9483,WM9SDVUC,2024-04-14 03:59:50,17:14:39,D15KQWE2,Mobile,9,,,
9484,XDMGVR15,2020-05-29 03:59:50,02:01:10,088DS72T,Online,1,,,
9485,J99BRLP7,2021-11-08 03:59:50,05:08:52,F1T76N5Q,Online,4,,,
9486,A2ZZD51V,2021-07-02 03:59:50,18:51:13,VO5X6BEN,Online,6,,,
9487,FG356JH5,2024-02-18 03:59:50,15:20:41,X4HNH03T,Mobile,5,,,
9488,JY9Q7JKL,2021-02-24 03:59:50,19:40:13,96B851NU,Online,10,,,
9489,KD32EEZ1,2021-10-01 03:59:50,22:16:08,JKGKV7OL,Mobile,5,,,
9490,SH2WMGI0,2024-10-06 03:59:50,15:01:20,I6VJSTBN,Online,8,,,
9491,F69Z3B56,2021-01-17 03:59:50,07:15:04,QVAJLQQQ,In-store,7,,,
9492,B14TIKYX,2024-09-10 03:59:50,05:10:52,1O3G2TUM,In-store,10,,,
9493,TL9U23GE,2020-11-03 03:59:50,04:14:00,21318UUX,In-store,5,,,
9494,MUONPEZ0,2022-10-28 03:59:50,19:08:12,RVYRGLV1,In-store,7,,,
9495,A3GMOSVX,2024-05-17 03:59:50,01:35:49,CXRR16N6,In-store,3,,,
9496,9D7EQ9QZ,2024-09-22 03:59:50,07:33:28,PBMI1T25,In-store,5,,,
9497,HX8CRCA6,2024-08-13 03:59:50,20:13:08,RELWVNQZ,Mobile,2,,,
9498,IAFRFF08,2024-04-16 03:59:50,06:09:53,VPNW9WCC,Mobile,5,,,
9499,KAJCFDFQ,2019-10-24 03:59:50,13:55:10,VINBOXV0,In-store,10,,,
9500,98CNL2G9,2024-04-28 03:59:50,09:08:42,CHET71AN,Online,3,,,
9501,XE1HWIKR,2023-06-13 03:59:50,02:14:29,L1U5W0TV,In-store,5,,,
9502,OIEHEWV2,2020-08-20 03:59:50,07:26:27,47ZW4Z55,In-store,4,,,
9503,JACJ74LS,2022-08-12 03:59:50,11:05:45,Y3NQNKCU,In-store,5,,,
9504,3FRN6EDU,2022-01-03 03:59:50,17:45:11,N9FOKXB2,In-store,2,,,
9505,JVIBV63D,2023-12-14 03:59:50,14:30:03,TGWEM0I7,In-store,4,,,
9506,BY55LSSD,2020-11-05 03:59:50,12:54:55,K3S4WKMY,In-store,6,,,
9507,8FD5ARIJ,2021-02-04 03:59:50,22:29:36,YQ93MPR8,Mobile,8,,,
9508,QEMQ05KR,2023-04-21 03:59:50,02:14:54,J8GBCJXZ,In-store,8,,,
9509,1NBFKNN6,2023-07-29 03:59:50,10:43:48,P44B5KUT,In-store,6,,,
9510,J3ZY52QL,2023-06-15 03:59:50,04:31:44,LKFZZERT,In-store,7,,,
9511,DKS8KUG7,2024-03-27 03:59:50,02:12:50,K3Z6DPUO,Mobile,10,,,
9512,09M3DLGZ,2021-05-06 03:59:50,22:00:36,OVPZDQRW,Online,9,,,
9513,AADEBOPR,2021-06-29 03:59:50,23:27:37,BF1QH1FY,Online,4,,,
9514,KLZMODX3,2022-07-17 03:59:50,00:11:09,H0UYA669,In-store,6,,,
9515,NDTIIP82,2022-05-15 03:59:50,18:24:54,V2FTBKV3,Mobile,9,,,
9516,JB5ML5J4,2023-06-11 03:59:50,04:08:51,1FL2BCMH,Mobile,7,,,
9517,6LYI8Y6I,2020-05-11 03:59:50,13:09:53,26EBKUAD,Mobile,10,,,
9518,5OSOIO3Z,2023-12-08 03:59:50,01:52:53,0WJQ4ZU6,Online,4,,,
9519,ABAXTRH3,2023-04-09 03:59:50,05:04:41,ONDS7M12,In-store,10,,,
9520,QLE4NU3Y,2023-07-08 03:59:50,02:34:13,QXX0J1LZ,Online,2,,,
9521,F33VASSK,2022-09-26 03:59:50,17:39:52,JAPM3FAN,In-store,1,,,
9522,A4IWLP5R,2022-04-17 03:59:50,21:47:53,9HIJN15G,In-store,2,,,
9523,6E8VAAD4,2024-04-08 03:59:50,21:31:56,M8QZCY51,Online,5,,,
9524,U8G2O8GM,2022-05-04 03:59:50,16:33:14,1X6U5V72,Online,4,,,
9525,DLLCDB2P,2024-02-16 03:59:50,23:32:22,XLHW8W42,Mobile,9,,,
9526,90W8GXAQ,2024-07-14 03:59:50,04:40:56,2SRO9G7W,In-store,4,,,
9527,XRF2MNL8,2020-08-03 03:59:50,20:07:29,OUM6WO7K,In-store,10,,,
9528,7DHI8NP0,2020-07-03 03:59:50,10:59:25,9Z0JX67Z,In-store,2,,,
9529,YP6JL4GC,2023-10-23 03:59:50,22:45:53,R5PNZSV8,Online,9,,,
9530,UU0DQLWD,2024-08-03 03:59:50,00:00:03,2Y7FJC9P,Online,3,,,
9531,FT8AV5AE,2021-12-30 03:59:50,04:27:46,NN574DMH,Mobile,5,,,
9532,F09064LK,2019-12-26 03:59:50,01:38:29,5VDJ10NF,Mobile,6,,,
9533,VYSLQWTE,2020-07-11 03:59:50,01:05:13,A1EBJ7WS,In-store,2,,,
9534,85UYB91D,2024-02-08 03:59:50,23:19:28,S3RMVKFW,Online,1,,,
9535,7TCE612W,2023-09-16 03:59:50,13:43:01,QTMU4QJT,Mobile,4,,,
9536,6YSYGWFY,2021-09-09 03:59:50,21:16:34,XN3LZGVM,Mobile,7,,,
9537,7KSO7RFN,2023-04-10 03:59:50,08:18:25,HKVD1BFC,In-store,6,,,
9538,ZQHX5ZK9,2023-09-19 03:59:50,08:13:49,C8I97DDV,Mobile,6,,,
9539,JSF9SFKY,2023-01-31 03:59:50,17:18:35,NQ72X4KQ,Mobile,8,,,
9540,6766P74B,2023-03-12 03:59:50,00:44:33,I4OF3B83,Online,3,,,
9541,23KNTVX3,2023-08-11 03:59:50,10:03:13,XQOZBLWF,Mobile,2,,,
9542,W5217SR3,2023-07-05 03:59:50,01:50:17,MP5LQ6F8,Online,4,,,
9543,U9APD6NB,2021-03-22 03:59:50,12:44:54,53M0LW5H,Online,3,,,
9544,AEK2EXC7,2024-07-17 03:59:50,20:39:41,QLHGCS74,In-store,6,,,
9545,BKZCU433,2024-08-22 03:59:50,04:02:58,KP5T7TL9,In-store,1,,,
9546,M6DKJDHX,2020-03-31 03:59:50,21:10:37,5RKYZSW3,Online,9,,,
9547,G3QFQ07T,2021-02-12 03:59:50,11:50:18,S6BPTXT8,Mobile,10,,,
9548,7PKSMJ2Z,2022-10-18 03:59:50,21:09:13,7RZYL31V,Online,5,,,
9549,RFKBJUKF,2024-07-01 03:59:50,08:25:15,GDTJWB8Y,Mobile,6,,,
9550,MRBA5NUY,2020-07-18 03:59:50,22:02:36,AUZTDAG5,Online,9,,,
9551,35Y0WPH6,2019-12-09 03:59:50,14:33:35,BC2XVN2Z,In-store,3,,,
9552,XVFNO73R,2021-02-16 03:59:50,20:56:01,15LU5WAF,Online,4,,,
